employee_id,name,age,city,department,education,experience_years,salary,performance_score,projects_completed,hours_per_week,last_review_notes
1961,Ali,34.0,Islamabad,Data,Bachelors,12.0,127640.0,55.63,14.0,59.0,data feature learning neural analysis prediction learning data analysis prediction feature model
1962,Usman,33.0,Lahore,Frontend,Bachelors,6.0,54591.0,96.7,0.0,49.0,feature prediction data data model feature neural data learning learning
1963,Bilal,,Islamabad,Data,PhD,0.0,137247.0,59.18,2.0,37.0,neural data feature training analysis pipeline data training model
1964,Ali,,Karachi,Frontend,Masters,,40727.0,62.64,9.0,37.0,system feature learning system neural neural pipeline learning pipeline system pipeline
1965,Zara,27.0,Lahore,Backend,Masters,11.0,83822.0,70.33,14.0,58.0,training analysis training learning feature analysis learning pipeline training feature training
1966,Hina,41.0,,ML,PhD,1.0,143399.0,,5.0,37.0,model training prediction neural system feature pipeline data feature prediction
1967,Sara,38.0,Quetta,Backend,Masters,3.0,152113.0,89.73,,,pipeline pipeline analysis model feature learning pipeline
1968,Fatima,23.0,Islamabad,AI,Bachelors,,170431.0,72.82,,30.0,pipeline data data learning pipeline prediction system
1969,Usman,30.0,Karachi,ML,,10.0,168588.0,58.54,,,model training analysis training pipeline pipeline neural neural system analysis
1970,Fatima,42.0,Peshawar,Backend,Masters,13.0,100091.0,63.36,,41.0,learning learning neural learning analysis analysis system training pipeline neural
1971,Ali,27.0,Islamabad,AI,,2.0,134192.0,75.46,3.0,44.0,feature prediction prediction model model training model model prediction
1972,Hina,29.0,Peshawar,Data,PhD,6.0,150805.0,57.37,17.0,33.0,neural feature prediction model neural analysis
1973,Hina,37.0,,Data,Bachelors,11.0,158089.0,80.58,2.0,57.0,
1974,Zara,31.0,Islamabad,Frontend,Masters,7.0,129367.0,,16.0,54.0,learning neural learning prediction prediction neural
1975,Ayesha,27.0,Lahore,ML,PhD,1.0,53265.0,85.74,,32.0,model system data data training data training feature neural data prediction
1976,Zara,44.0,Peshawar,Data,Masters,3.0,176496.0,96.89,17.0,43.0,model model feature training analysis feature system learning analysis neural analysis
1977,Ayesha,34.0,Quetta,ML,Bachelors,,119622.0,95.61,1.0,51.0,learning pipeline training training analysis learning pipeline prediction learning prediction analysis
1978,Ayesha,39.0,,Data,,2.0,75929.0,97.3,12.0,52.0,data feature learning learning analysis system feature prediction training learning system
1979,Usman,24.0,Lahore,Frontend,Bachelors,1.0,101892.0,,14.0,37.0,model neural pipeline analysis model feature
1980,Zara,26.0,Lahore,Backend,Masters,11.0,96630.0,56.58,4.0,42.0,analysis model feature prediction pipeline feature
1981,Sara,,Lahore,Frontend,Bachelors,12.0,171025.0,65.11,2.0,52.0,data training data analysis data feature feature
1982,Ahmed,27.0,Islamabad,AI,Masters,13.0,127580.0,94.75,4.0,,pipeline data prediction pipeline pipeline analysis learning neural analysis
1983,Ahmed,33.0,Islamabad,Data,Bachelors,5.0,117462.0,98.6,4.0,,learning data learning model training prediction
1984,Zara,34.0,Islamabad,AI,Masters,12.0,153396.0,92.97,4.0,34.0,system neural model model prediction model pipeline system
1985,Zara,,Quetta,AI,,3.0,,55.5,,42.0,pipeline neural learning data prediction pipeline pipeline training learning system
1986,Fatima,28.0,Quetta,ML,PhD,5.0,135310.0,97.37,2.0,57.0,neural pipeline analysis learning feature prediction learning model model analysis
1987,Usman,,Quetta,Data,PhD,1.0,88928.0,71.17,19.0,,data system training model learning model pipeline
1988,Zara,21.0,Karachi,AI,Bachelors,11.0,129876.0,,17.0,49.0,
1989,Fatima,24.0,Quetta,Backend,Masters,3.0,64976.0,72.12,19.0,30.0,neural prediction prediction data learning training feature prediction learning feature analysis learning
1990,Ayesha,23.0,Islamabad,AI,Bachelors,10.0,164984.0,,3.0,45.0,prediction neural training neural feature training pipeline pipeline
1991,Hina,29.0,Islamabad,Backend,PhD,5.0,138256.0,77.19,0.0,59.0,learning system training training neural training prediction data neural pipeline training
1992,Hina,28.0,,ML,Bachelors,13.0,140537.0,66.93,15.0,58.0,system learning training neural learning data data system learning system
1993,Ayesha,21.0,Karachi,AI,Bachelors,4.0,175772.0,73.67,7.0,52.0,system model system neural feature
1994,Bilal,26.0,Quetta,Frontend,,2.0,149331.0,80.66,16.0,53.0,analysis system pipeline analysis learning data pipeline training
1995,Fatima,29.0,Peshawar,ML,Masters,7.0,47526.0,93.44,7.0,31.0,analysis pipeline pipeline neural training learning
1996,Fatima,27.0,Karachi,Backend,Bachelors,6.0,143863.0,83.1,6.0,36.0,training neural prediction neural learning
1997,Ayesha,24.0,Lahore,ML,PhD,2.0,113366.0,71.7,7.0,35.0,pipeline analysis data model model feature analysis
1998,Sara,33.0,,AI,Masters,5.0,,90.97,11.0,34.0,prediction data training neural training
1999,Omar,37.0,Lahore,Data,PhD,,178982.0,95.28,15.0,58.0,system model neural training neural
2000,Ali,22.0,Islamabad,Data,Bachelors,10.0,111185.0,55.99,,33.0,
2001,Ayesha,,Islamabad,Backend,Masters,4.0,90248.0,76.6,18.0,31.0,training prediction learning data training learning
2002,Zara,32.0,Karachi,Backend,Masters,10.0,173023.0,64.23,9.0,39.0,training feature data model feature training training analysis model pipeline
2003,Zara,41.0,Karachi,Data,PhD,4.0,119888.0,52.35,6.0,51.0,data feature learning prediction model
2004,Usman,28.0,Lahore,Backend,PhD,,134533.0,83.43,11.0,34.0,
2005,Ayesha,26.0,Islamabad,ML,PhD,10.0,,93.14,19.0,47.0,pipeline pipeline analysis data neural neural data feature neural model feature
2006,Usman,28.0,Lahore,Frontend,Masters,4.0,129719.0,,4.0,39.0,system training data pipeline training pipeline
2007,Ayesha,38.0,Peshawar,Frontend,Masters,10.0,179876.0,90.62,15.0,52.0,
2008,Fatima,23.0,Lahore,ML,Bachelors,14.0,,92.67,,51.0,
2009,Ali,42.0,Quetta,Frontend,Masters,2.0,69592.0,95.72,6.0,57.0,pipeline training learning learning prediction system neural pipeline data neural model neural
2010,Fatima,32.0,Lahore,AI,Bachelors,9.0,80643.0,63.26,,44.0,prediction analysis learning neural learning learning model neural data
2011,Omar,23.0,Quetta,ML,PhD,4.0,102665.0,95.2,13.0,56.0,
2012,Hina,,Quetta,Backend,PhD,6.0,45972.0,66.03,10.0,38.0,feature neural data neural analysis analysis neural neural pipeline pipeline prediction
2013,Ahmed,26.0,Quetta,ML,Masters,4.0,,77.62,6.0,40.0,learning training analysis data analysis data training pipeline
2014,Ayesha,,Peshawar,Data,PhD,,65020.0,52.53,9.0,55.0,system learning feature training data data feature system data analysis feature
2015,Omar,43.0,,Backend,,8.0,142621.0,,,50.0,learning prediction pipeline feature training pipeline
2016,Hina,32.0,Lahore,Data,Masters,14.0,125374.0,86.02,3.0,54.0,system model learning training learning model neural
2017,Bilal,22.0,Peshawar,Backend,Bachelors,2.0,84912.0,72.22,15.0,,
2018,Ali,26.0,,Frontend,Masters,,,62.81,9.0,58.0,learning training analysis prediction training analysis learning learning model system feature neural
2019,Usman,37.0,Karachi,ML,Bachelors,5.0,73798.0,59.52,18.0,46.0,prediction data neural system model system feature training feature training
2020,Usman,,Lahore,AI,,0.0,147791.0,83.5,16.0,50.0,learning pipeline feature model prediction training pipeline learning neural data feature prediction
2021,Fatima,22.0,Karachi,Backend,Masters,9.0,,50.02,8.0,,data model prediction system learning data pipeline analysis prediction prediction
2022,Zara,43.0,Peshawar,Backend,,4.0,106983.0,90.29,12.0,52.0,data pipeline training system neural prediction system
2023,Hina,40.0,Islamabad,Data,Masters,,173922.0,53.96,0.0,45.0,analysis feature training learning feature
2024,Bilal,28.0,,Frontend,Masters,4.0,51953.0,59.57,1.0,35.0,data prediction neural pipeline neural learning prediction pipeline pipeline system
2025,Omar,,Islamabad,Data,Bachelors,8.0,146410.0,69.31,12.0,51.0,model data neural data training learning neural model system
2026,Ali,32.0,,Data,PhD,10.0,165155.0,74.24,8.0,40.0,model learning training feature analysis
2027,Hina,,Quetta,Frontend,Bachelors,5.0,,67.75,6.0,52.0,prediction feature learning feature neural prediction data
2028,Bilal,,Quetta,AI,Bachelors,7.0,44055.0,66.04,15.0,,
2029,Ahmed,33.0,Karachi,Data,PhD,9.0,78170.0,98.2,18.0,33.0,training prediction analysis learning neural training
2030,Ayesha,35.0,Quetta,Data,,7.0,139976.0,82.08,,58.0,pipeline learning learning analysis system model analysis
2031,Usman,43.0,Quetta,Backend,PhD,12.0,68251.0,51.17,5.0,44.0,
2032,Omar,36.0,Islamabad,Frontend,Masters,2.0,175604.0,71.51,,30.0,neural prediction model feature model learning prediction feature analysis system pipeline
2033,Usman,30.0,Islamabad,ML,PhD,6.0,175996.0,93.75,18.0,51.0,model training learning pipeline neural feature analysis training model
2034,Omar,43.0,Karachi,AI,PhD,13.0,88037.0,65.07,10.0,59.0,training pipeline system model data neural system model feature
2035,Fatima,36.0,Lahore,AI,PhD,6.0,132115.0,54.73,11.0,58.0,feature analysis analysis prediction learning
2036,Zara,32.0,Karachi,Frontend,Bachelors,13.0,,,9.0,49.0,system system prediction model neural pipeline learning
2037,Omar,37.0,Karachi,Backend,Bachelors,,110400.0,80.3,12.0,30.0,learning training analysis data learning
2038,Usman,36.0,Peshawar,Backend,Masters,11.0,139525.0,78.52,11.0,38.0,training neural model learning neural
2039,Fatima,32.0,,Frontend,Bachelors,5.0,141164.0,52.68,,41.0,training training analysis training pipeline training pipeline
2040,Omar,28.0,,Backend,Masters,11.0,,57.02,19.0,33.0,learning model learning feature data analysis pipeline data neural data learning
2041,Ahmed,40.0,Karachi,AI,Bachelors,6.0,55385.0,81.13,17.0,57.0,system data system feature neural training learning data learning system analysis model
2042,Zara,23.0,Karachi,AI,PhD,13.0,49336.0,60.39,3.0,51.0,model prediction prediction neural feature data prediction system training analysis system feature
2043,Omar,36.0,Quetta,ML,Bachelors,1.0,105421.0,75.2,4.0,42.0,analysis learning learning pipeline analysis neural training learning feature pipeline prediction
2044,Fatima,33.0,Peshawar,Frontend,Masters,8.0,76021.0,77.24,4.0,36.0,prediction pipeline system neural pipeline analysis
2045,Hina,43.0,Karachi,Data,Bachelors,9.0,,64.18,11.0,37.0,learning system prediction system pipeline neural model training learning
2046,Sara,39.0,Islamabad,Data,,9.0,157369.0,,2.0,57.0,pipeline neural pipeline system data feature
2047,Bilal,28.0,Islamabad,ML,Masters,,89111.0,92.12,7.0,42.0,learning training feature system prediction prediction model data
2048,Sara,42.0,Quetta,ML,PhD,0.0,129402.0,86.12,1.0,40.0,training model feature pipeline training
2049,Sara,25.0,Quetta,Backend,PhD,2.0,159774.0,53.9,17.0,38.0,system pipeline system prediction analysis learning data
2050,Ali,40.0,Lahore,ML,Masters,13.0,82719.0,55.31,8.0,54.0,pipeline data feature neural analysis feature model model prediction model model learning
2051,Ahmed,28.0,,ML,PhD,14.0,165695.0,74.64,,53.0,system neural analysis model learning
2052,Hina,,Lahore,Data,PhD,2.0,174585.0,58.04,6.0,45.0,learning data training analysis system training training training neural pipeline training analysis
2053,Ayesha,32.0,Quetta,Backend,Bachelors,0.0,144126.0,98.91,,39.0,feature data learning data pipeline system data
2054,Omar,21.0,Quetta,ML,,11.0,117658.0,57.93,,40.0,prediction data feature model training prediction model analysis training
2055,Bilal,41.0,Quetta,ML,PhD,6.0,71007.0,74.37,14.0,41.0,system model pipeline learning neural prediction data model system
2056,Zara,40.0,,Backend,PhD,,146833.0,,,57.0,data training model data training system feature prediction model
2057,Hina,26.0,Quetta,Frontend,PhD,9.0,158637.0,81.97,11.0,43.0,model prediction prediction feature feature model prediction prediction analysis pipeline model analysis
2058,Usman,42.0,Islamabad,Backend,Masters,12.0,,56.45,0.0,48.0,data model model analysis pipeline neural system
2059,Ayesha,,Lahore,Data,Bachelors,1.0,133220.0,71.52,11.0,41.0,model model feature training analysis training pipeline feature
2060,Ali,28.0,,Frontend,PhD,9.0,66393.0,63.74,5.0,47.0,model feature pipeline neural neural learning neural training prediction system learning neural
2061,Ali,27.0,Lahore,AI,PhD,4.0,,94.39,18.0,,data model model neural feature
2062,Hina,21.0,,Backend,Masters,5.0,157243.0,52.03,18.0,,prediction model feature training model
2063,Fatima,,Karachi,Data,PhD,8.0,128290.0,95.69,15.0,32.0,neural data system pipeline training prediction learning
2064,Sara,36.0,Peshawar,Frontend,Masters,3.0,144263.0,91.65,,30.0,neural learning model data analysis neural feature system prediction data feature
2065,Usman,32.0,Peshawar,Backend,Bachelors,1.0,45993.0,64.88,2.0,58.0,feature data pipeline analysis data pipeline analysis model prediction feature
2066,Ali,26.0,Peshawar,ML,Bachelors,,133650.0,89.46,9.0,48.0,data data learning prediction data feature data system training learning prediction pipeline
2067,Bilal,,,Backend,PhD,2.0,157595.0,51.56,17.0,58.0,prediction model training data analysis system prediction model training system model system
2068,Ali,22.0,Karachi,AI,PhD,1.0,92066.0,98.34,12.0,33.0,model data learning neural model system analysis system model pipeline training prediction
2069,Zara,34.0,Peshawar,Backend,PhD,11.0,151850.0,,17.0,52.0,training analysis feature system training neural neural feature feature
2070,Omar,24.0,Peshawar,Frontend,Masters,0.0,82942.0,65.16,,57.0,training analysis prediction prediction data
2071,Ali,,Quetta,Frontend,PhD,9.0,56138.0,68.13,2.0,45.0,neural feature feature data prediction neural prediction data prediction data pipeline data
2072,Zara,43.0,Peshawar,Backend,PhD,1.0,158558.0,53.32,,41.0,feature data analysis model data data data pipeline
2073,Hina,,Quetta,Frontend,Bachelors,5.0,49190.0,99.47,19.0,50.0,
2074,Hina,33.0,Islamabad,ML,PhD,7.0,132259.0,51.96,6.0,50.0,model model model system pipeline analysis neural analysis model training analysis prediction
2075,Ayesha,22.0,Karachi,Backend,Bachelors,12.0,118422.0,82.75,7.0,42.0,learning feature data training learning pipeline learning pipeline model learning model pipeline
2076,Ali,29.0,Peshawar,ML,,2.0,122315.0,72.14,8.0,46.0,
2077,Bilal,41.0,Karachi,ML,Bachelors,10.0,69086.0,97.45,13.0,37.0,
2078,Ali,,Karachi,Data,PhD,14.0,165604.0,,4.0,42.0,
2079,Bilal,29.0,Karachi,Backend,Bachelors,8.0,140814.0,,18.0,49.0,system data learning analysis learning data system
2080,Ahmed,21.0,Islamabad,Frontend,Masters,14.0,159324.0,74.12,15.0,,
2081,Ayesha,31.0,Lahore,ML,Bachelors,11.0,168921.0,85.14,11.0,34.0,analysis learning training feature pipeline pipeline analysis system learning analysis prediction
2082,Ahmed,23.0,Peshawar,Data,Bachelors,8.0,43435.0,53.4,3.0,47.0,data feature system neural feature learning data feature training system
2083,Ali,40.0,Lahore,Backend,Bachelors,1.0,141505.0,59.69,7.0,44.0,analysis model system neural data feature data training prediction prediction
2084,Ayesha,,,Backend,PhD,7.0,93331.0,60.73,,41.0,
2085,Ahmed,24.0,Lahore,AI,PhD,9.0,153457.0,86.91,14.0,,analysis learning neural training learning learning neural learning neural feature feature
2086,Sara,38.0,Karachi,AI,,10.0,,59.46,5.0,46.0,feature learning model neural pipeline prediction learning training prediction prediction system neural
2087,Ali,43.0,Quetta,ML,Masters,11.0,93014.0,78.67,4.0,54.0,feature learning training training analysis pipeline prediction model
2088,Ahmed,26.0,Karachi,AI,Masters,4.0,70297.0,60.76,13.0,44.0,prediction prediction pipeline feature neural feature feature feature feature analysis
2089,Sara,23.0,Karachi,ML,Bachelors,3.0,83890.0,93.08,12.0,31.0,learning model analysis pipeline neural system
2090,Sara,42.0,Lahore,Frontend,,9.0,61322.0,97.11,9.0,35.0,analysis analysis prediction model data system analysis
2091,Hina,31.0,Karachi,ML,Bachelors,4.0,75739.0,,17.0,46.0,data system feature prediction model prediction training feature neural data training
2092,Ali,35.0,Lahore,AI,Bachelors,3.0,,67.62,3.0,45.0,model data learning data neural training data prediction prediction feature
2093,Sara,42.0,,Frontend,Bachelors,,48314.0,61.7,,46.0,pipeline learning data training feature model prediction prediction
2094,Hina,25.0,,AI,Masters,,133831.0,52.49,10.0,54.0,model training model data prediction analysis feature analysis
2095,Ahmed,40.0,Lahore,ML,PhD,12.0,115164.0,63.43,16.0,49.0,data learning feature training neural neural data training prediction feature learning system
2096,Zara,30.0,Quetta,Data,Masters,9.0,147658.0,82.71,17.0,38.0,feature data model learning system neural
2097,Ali,32.0,Peshawar,Backend,Bachelors,11.0,117028.0,76.68,,56.0,
2098,Ayesha,35.0,,AI,Bachelors,12.0,76113.0,,,34.0,learning analysis training pipeline prediction pipeline data analysis training data
2099,Bilal,37.0,Lahore,ML,Masters,13.0,157174.0,69.81,,52.0,data learning training feature data learning training prediction
2100,Bilal,30.0,,Frontend,Bachelors,5.0,,84.69,,30.0,
2101,Ahmed,26.0,Islamabad,AI,Bachelors,1.0,79029.0,74.47,,35.0,pipeline neural pipeline learning system data data neural
2102,Fatima,38.0,Islamabad,AI,Masters,4.0,41737.0,75.63,0.0,53.0,analysis analysis data data prediction training feature neural neural data neural
2103,Fatima,33.0,Lahore,Backend,Masters,5.0,171042.0,63.39,15.0,43.0,neural system learning pipeline feature feature neural
2104,Ahmed,,,ML,Masters,,125474.0,72.75,14.0,46.0,pipeline pipeline model data data training neural analysis system pipeline neural training
2105,Sara,44.0,Karachi,Data,Bachelors,11.0,118218.0,73.54,5.0,54.0,system prediction data feature system training system neural analysis learning data
2106,Ali,30.0,Peshawar,Frontend,,1.0,168692.0,85.33,,,prediction pipeline system pipeline model feature
2107,Bilal,34.0,Peshawar,ML,PhD,13.0,168411.0,97.03,7.0,30.0,model feature prediction feature analysis pipeline analysis system learning learning analysis
2108,Bilal,26.0,Peshawar,Frontend,PhD,6.0,40294.0,66.47,6.0,30.0,data learning system neural analysis data model training
2109,Sara,23.0,Karachi,AI,Masters,3.0,64596.0,52.11,1.0,42.0,analysis feature model data model pipeline
2110,Bilal,,,Backend,PhD,7.0,138185.0,74.81,,43.0,model feature training system neural training training training
2111,Ayesha,27.0,Quetta,Backend,Bachelors,6.0,51434.0,77.22,,56.0,model feature feature neural model training
2112,Ali,40.0,Islamabad,Data,PhD,6.0,98382.0,58.42,15.0,35.0,model analysis system training training feature neural
2113,Omar,34.0,Lahore,Backend,Bachelors,,78098.0,88.02,,56.0,system neural model prediction analysis
2114,Bilal,29.0,Peshawar,AI,,0.0,,99.25,19.0,35.0,data model prediction analysis neural prediction analysis data model neural system
2115,Ahmed,35.0,Islamabad,Data,Masters,9.0,123029.0,97.29,,30.0,feature feature neural analysis model feature neural neural learning system
2116,Ayesha,41.0,Quetta,ML,,5.0,86228.0,,9.0,,training prediction model learning training neural data
2117,Bilal,23.0,Lahore,Backend,PhD,5.0,43771.0,93.77,,43.0,neural training analysis training feature model neural
2118,Ayesha,22.0,Karachi,Data,,5.0,114099.0,85.22,11.0,32.0,system system learning system analysis neural model pipeline feature feature analysis
2119,Hina,22.0,Karachi,AI,Masters,12.0,160811.0,72.69,5.0,52.0,prediction data neural neural analysis feature feature prediction neural model
2120,Omar,23.0,Quetta,Frontend,PhD,11.0,102257.0,77.03,18.0,39.0,feature learning feature learning neural prediction model
2121,Usman,38.0,,Frontend,PhD,5.0,,,,,neural pipeline analysis learning training neural model learning prediction feature training
2122,Ahmed,34.0,Peshawar,AI,,11.0,98436.0,74.01,8.0,48.0,analysis pipeline system pipeline learning analysis data pipeline feature
2123,Ahmed,40.0,Islamabad,AI,PhD,9.0,147779.0,68.66,5.0,48.0,neural data system feature prediction prediction learning feature neural
2124,Ali,38.0,Lahore,Frontend,PhD,6.0,164891.0,74.66,15.0,57.0,neural learning model prediction system learning pipeline analysis system model
2125,Ayesha,30.0,Karachi,Data,PhD,13.0,72376.0,,,52.0,analysis model pipeline training system model learning data prediction neural feature system
2126,Sara,,Quetta,Frontend,Bachelors,,117924.0,59.45,15.0,33.0,prediction analysis pipeline data analysis learning data learning analysis learning analysis
2127,Ahmed,,Quetta,AI,Bachelors,5.0,69332.0,95.05,,49.0,system feature analysis data training training pipeline neural learning feature prediction
2128,Ayesha,21.0,Islamabad,Backend,Masters,0.0,171001.0,83.71,4.0,,prediction pipeline learning neural model model
2129,Ayesha,24.0,Quetta,ML,Bachelors,2.0,86737.0,81.66,,39.0,learning training neural neural system
2130,Zara,,Quetta,Backend,,,170912.0,54.97,1.0,56.0,data system feature feature system training
2131,Zara,21.0,Lahore,Backend,PhD,5.0,129031.0,80.21,,54.0,analysis training training prediction prediction training feature training analysis neural
2132,Usman,34.0,Peshawar,AI,Masters,7.0,,56.05,8.0,31.0,
2133,Hina,,Islamabad,Frontend,Masters,2.0,67472.0,53.93,16.0,33.0,pipeline training prediction learning system prediction prediction learning
2134,Usman,42.0,,Data,PhD,9.0,99946.0,76.37,13.0,53.0,analysis model system model system data prediction pipeline model data
2135,Bilal,34.0,Peshawar,Backend,Masters,7.0,,70.14,6.0,35.0,system prediction feature data model analysis model feature neural pipeline neural learning
2136,Sara,40.0,Lahore,Frontend,Bachelors,7.0,169237.0,79.44,18.0,59.0,model model training learning feature training
2137,Bilal,23.0,Lahore,Data,Bachelors,4.0,42765.0,,0.0,36.0,model training learning neural feature system training
2138,Fatima,23.0,Quetta,Backend,Bachelors,,83074.0,71.55,19.0,45.0,prediction learning pipeline model training training system feature prediction
2139,Bilal,29.0,Peshawar,Data,Bachelors,,142795.0,58.74,,,analysis prediction neural training pipeline model training analysis feature model
2140,Ali,26.0,Islamabad,Frontend,Masters,4.0,141387.0,99.36,,36.0,
2141,Bilal,33.0,Islamabad,ML,,8.0,171841.0,78.06,2.0,47.0,analysis neural learning model feature learning
2142,Usman,41.0,,Frontend,PhD,13.0,42972.0,84.37,17.0,49.0,
2143,Ahmed,22.0,Quetta,AI,Masters,6.0,143903.0,66.27,1.0,55.0,system pipeline prediction training feature feature system system
2144,Ahmed,28.0,Karachi,Data,Masters,7.0,143579.0,54.74,9.0,55.0,learning learning system data learning training learning data pipeline
2145,Zara,41.0,Lahore,ML,Masters,0.0,79339.0,98.79,10.0,51.0,model system system feature analysis training pipeline learning prediction
2146,Sara,22.0,Quetta,Data,PhD,10.0,143376.0,64.31,2.0,48.0,learning analysis prediction neural pipeline pipeline data system prediction analysis feature
2147,Sara,24.0,Peshawar,Data,Bachelors,1.0,82399.0,71.19,6.0,38.0,
2148,Ali,35.0,Lahore,Backend,Masters,7.0,84013.0,,,58.0,system system analysis model feature pipeline training model neural system
2149,Usman,24.0,Islamabad,AI,,11.0,,,18.0,,learning system learning analysis feature neural
2150,Zara,33.0,,Data,PhD,8.0,,90.51,17.0,39.0,analysis pipeline feature neural data feature pipeline neural neural model prediction data
2151,Fatima,32.0,Islamabad,Frontend,PhD,3.0,178919.0,,12.0,42.0,neural feature prediction neural model analysis
2152,Sara,33.0,Peshawar,Frontend,Bachelors,11.0,43285.0,63.91,12.0,47.0,
2153,Ahmed,34.0,,Backend,Masters,,163637.0,53.08,18.0,45.0,system feature training neural learning model
2154,Bilal,40.0,Peshawar,AI,PhD,10.0,75863.0,58.12,,,data learning system learning training neural feature
2155,Bilal,38.0,Lahore,AI,Bachelors,9.0,171627.0,94.75,,46.0,pipeline training system neural system neural pipeline
2156,Zara,26.0,Quetta,Frontend,PhD,13.0,61323.0,84.3,11.0,51.0,prediction pipeline training feature feature model learning feature
2157,Usman,31.0,Karachi,ML,PhD,8.0,110968.0,62.5,12.0,42.0,system system data pipeline training analysis analysis
2158,Usman,22.0,Quetta,Backend,PhD,3.0,93915.0,53.28,11.0,41.0,neural feature analysis data pipeline feature system system training pipeline
2159,Hina,43.0,Quetta,Backend,PhD,9.0,,84.53,18.0,39.0,prediction pipeline learning learning data neural system pipeline neural data system
2160,Omar,39.0,Peshawar,Frontend,PhD,9.0,148500.0,78.62,,30.0,model prediction neural learning pipeline training neural model pipeline learning training training
2161,Sara,39.0,Karachi,Frontend,Bachelors,,151266.0,70.23,6.0,59.0,learning learning analysis pipeline model
2162,Usman,25.0,Lahore,ML,,8.0,66739.0,68.18,,,neural model neural feature learning training prediction analysis feature feature training
2163,Ahmed,39.0,,ML,,10.0,168041.0,60.84,5.0,50.0,learning learning neural feature training model model prediction feature data
2164,Zara,22.0,Islamabad,AI,Masters,6.0,93019.0,83.48,18.0,51.0,neural neural model training neural model analysis system neural pipeline feature model
2165,Fatima,30.0,Lahore,Backend,Masters,1.0,47373.0,98.53,18.0,47.0,learning system model system pipeline analysis system model feature
2166,Hina,22.0,Peshawar,Backend,,,60187.0,58.79,3.0,31.0,learning analysis learning learning neural training system neural
2167,Ayesha,31.0,Quetta,Frontend,Bachelors,3.0,107863.0,79.86,18.0,45.0,
2168,Ali,38.0,Quetta,AI,Bachelors,7.0,137927.0,71.21,8.0,41.0,system prediction model prediction feature neural
2169,Fatima,44.0,Quetta,Backend,PhD,13.0,124085.0,72.33,15.0,38.0,learning feature feature feature model
2170,Ayesha,35.0,Karachi,AI,PhD,6.0,157996.0,62.71,3.0,32.0,prediction feature analysis prediction pipeline analysis feature pipeline model analysis data
2171,Bilal,29.0,,AI,,12.0,79220.0,91.26,5.0,51.0,data pipeline learning analysis model system learning data model data feature
2172,Ali,43.0,Peshawar,Frontend,Masters,,,74.26,7.0,55.0,data neural feature pipeline model data feature
2173,Sara,39.0,Karachi,AI,PhD,,,77.17,15.0,,model data feature training analysis pipeline system system
2174,Ahmed,29.0,Islamabad,ML,Masters,7.0,119971.0,65.24,4.0,,system system training learning training
2175,Ali,,Peshawar,ML,PhD,0.0,95556.0,59.09,9.0,57.0,data pipeline pipeline data model training prediction pipeline analysis system data prediction
2176,Omar,41.0,Peshawar,Data,Masters,,78192.0,,12.0,33.0,system feature neural neural learning analysis pipeline analysis neural feature
2177,Ayesha,29.0,Peshawar,Frontend,PhD,1.0,175453.0,85.71,13.0,55.0,analysis neural data prediction learning pipeline training model data
2178,Sara,,,Data,PhD,1.0,,59.81,6.0,,analysis learning learning feature feature neural
2179,Omar,39.0,,ML,Bachelors,14.0,44782.0,84.5,19.0,37.0,system data prediction data feature pipeline pipeline pipeline pipeline pipeline analysis
2180,Bilal,27.0,Lahore,Data,PhD,,100030.0,69.52,5.0,39.0,data neural feature data prediction learning training neural model training feature
2181,Omar,36.0,Peshawar,Frontend,,4.0,,70.79,6.0,45.0,pipeline model analysis neural neural learning model
2182,Hina,36.0,Quetta,Frontend,Bachelors,1.0,137469.0,73.46,4.0,52.0,learning pipeline prediction analysis feature prediction system data
2183,Hina,21.0,Peshawar,AI,Masters,,86950.0,68.39,,40.0,
2184,Zara,24.0,Islamabad,Backend,,2.0,173595.0,55.03,,47.0,
2185,Fatima,,Islamabad,AI,Bachelors,2.0,175653.0,65.48,5.0,51.0,training training training prediction data feature
2186,Fatima,27.0,Quetta,Frontend,Masters,1.0,176681.0,83.19,0.0,43.0,
2187,Sara,,Lahore,ML,PhD,12.0,90539.0,83.29,3.0,37.0,feature prediction training analysis feature pipeline
2188,Bilal,37.0,Lahore,ML,,5.0,,64.31,18.0,52.0,neural training model training training
2189,Usman,25.0,Karachi,AI,,1.0,90182.0,73.01,11.0,,system feature analysis pipeline neural
2190,Hina,27.0,Quetta,Frontend,,13.0,,,14.0,46.0,learning training feature analysis feature feature
2191,Sara,40.0,Peshawar,ML,Masters,13.0,,60.52,2.0,50.0,
2192,Usman,40.0,Quetta,Frontend,Bachelors,7.0,53163.0,51.15,19.0,47.0,feature system pipeline system neural data data model
2193,Fatima,24.0,Karachi,ML,Masters,7.0,62419.0,94.84,7.0,35.0,learning data data system system data prediction
2194,Zara,26.0,Quetta,Frontend,PhD,12.0,,60.54,10.0,52.0,analysis system feature pipeline learning training learning
2195,Omar,27.0,Quetta,Data,Masters,13.0,,61.38,15.0,,training data data training analysis learning model system analysis
2196,Hina,38.0,Karachi,Frontend,Masters,11.0,,63.98,,,neural prediction prediction pipeline analysis analysis analysis system prediction pipeline training
2197,Sara,25.0,Lahore,Frontend,PhD,4.0,72214.0,56.37,,52.0,learning training model prediction system system data data feature feature pipeline system
2198,Ali,40.0,Peshawar,AI,Bachelors,9.0,42413.0,81.96,4.0,32.0,
